,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
1998-10-05,39.21,76.66,87.44,153.58,95.369,4233.0,62.717,2317.6,37.08,2960.3125,17.46,484.21,5698.76,90.9933,,271.39,1098.81,57.525,4028.5,73.6796875,509.98,73.75,135.12,103.76,43.51,222.11,2206.43,75.672,239.33599999999998,2.7139,,525.597,13768.0,30.75,330.5,391.7,316.33,,,,12.91,34.6,1097.51,9.029,460.25,,1731.6,7279.1875,1694.58
1998-10-06,39.06,76.46,87.08,153.41,95.314,4277.0,63.167,2443.5,37.34,2967.3125,17.52,491.87,6006.53,90.9407,,292.03,1098.53,57.818999999999996,4217.9,73.453125,508.78,73.22,136.5,104.71,44.01,224.09,2242.56,76.708,235.304,2.7309,,515.274,14056.0,30.69,330.5,395.34,320.8,,,,12.75,34.95,1097.29,9.074,461.8125,,1822.19,7209.3125,1798.33
1998-10-07,41.13,76.06,88.51,155.54,95.23200000000001,4241.0,64.195,2416.3,36.28,3066.125,17.1,488.73,5846.2,90.9072,,285.53,1081.68,58.408,4191.4,73.234375,516.63,73.1,136.23,106.09,42.53,223.65,2281.89,77.743,243.657,2.6991,,525.597,14634.0,31.95,343.0,400.52,329.47,,,,13.12,36.05,1080.41,9.158,471.3125,,1791.53,7507.8125,1774.12
1998-10-08,40.78,74.75,87.83,156.05,95.26,4255.0,63.294,2302.4,34.74,3066.125,16.35,485.52,5535.57,90.9789,,274.98,1070.63,58.156000000000006,4044.8,72.6796875,515.09,72.39,130.15,104.93,40.98,221.34,2369.04,77.926,243.945,2.7338,,495.06800000000004,13629.0,31.95,347.375,395.55,327.14,,,,12.75,37.26,1069.7,8.908,477.5,,1713.49,7596.75,1695.96
1998-10-09,40.83,73.74,88.84,155.02,95.242,4241.0,63.265,2408.5,35.13,3126.125,16.46,475.58,5733.11,91.0076,,281.53,1094.94,58.681000000000004,4185.4,72.1796875,509.12,70.72,126.0,105.0,40.9,277.8,2306.33,79.388,246.825,2.7597,,481.23,13976.0,32.2,354.0,396.95,322.02,,,,13.33,39.62,1094.2,8.557,498.25,,1748.33,7539.625,1729.86
1998-10-12,41.12,73.67,88.51,154.2,95.105,4233.0,63.538999999999994,2539.8,34.79,3104.9375,16.25,470.47,6133.93,90.9694,,301.48,1110.68,58.597,4376.5,72.1796875,508.61,70.29,128.14,105.58,40.1,279.23,2197.92,79.57,247.269,2.7937000000000003,,458.827,14586.0,32.2,351.8125,389.61,320.43,,,,13.44,38.92,1109.32,8.625,492.0625,,1870.27,7374.4375,1839.83
1998-10-13,41.26,74.23,87.54,155.56,95.096,4166.0,63.216,2562.3,34.28,3217.875,16.03,466.94,6122.48,90.9741,,305.96,1108.2,58.744,4320.8,72.4921875,509.12,70.81,127.34,106.09,40.09,269.14,2213.87,80.057,259.122,2.7582,,457.72900000000004,14217.0,33.34,354.75,390.31,320.9,,,,13.44,40.05,1106.89,8.628,497.8125,,1891.87,7520.5625,1864.04
1998-10-14,41.87,74.63,87.15,155.54,95.169,4241.0,63.528999999999996,2618.3,33.85,3217.875,15.9,467.53,6285.67,90.9454,,313.11,1116.76,58.702,4374.8,72.8671875,507.93,71.18,124.67,105.51,39.64,269.58,2225.56,79.783,252.158,2.7752,,448.284,14169.0,33.34,352.5,388.91,317.82,,,,13.65,38.63,1115.5,8.611,491.375,,1933.68,7469.75,1912.45
1998-10-15,41.81,74.57,88.05,155.1,95.096,4319.0,63.373000000000005,2624.5,33.85,3207.25,15.77,452.48,6314.3,90.8833,,314.34,1175.6,59.08,4374.8,72.8359375,510.32,71.26,123.86,105.36,39.64,266.84,2271.26,80.08800000000001,250.97299999999998,2.7774,,460.145,14276.0,32.97,344.4375,384.71,319.69,,,,13.54,37.77,1174.21,8.725999999999999,491.1875,,1937.17,7412.5625,1917.99
1998-10-16,41.87,74.97,89.16,155.23,95.351,4269.0,63.363,2645.5,34.09,3182.5625,15.93,445.15,6438.84,91.132,,317.89,1178.08,59.395,4451.1,73.453125,514.58,71.24,125.74,108.19,40.64,265.75,2221.31,79.936,248.01,2.8166,,463.22,14142.0,33.06,347.375,393.03,323.13,,,,13.86,37.8,1176.64,8.824,492.5,,1967.13,7514.1875,1947.04
1998-10-19,41.78,74.79,89.45,155.23,95.305,4280.0,63.353,2645.5,32.16,3133.1875,15.03,444.69,6427.38,91.1129,,312.36,1181.67,59.29,4386.8,73.4453125,507.93,71.54,123.6,107.18,39.18,266.4,2269.13,80.362,239.269,2.8129,,470.68800000000005,14570.0,33.0,340.75,386.11,315.03,,,,13.36,37.5,1180.28,8.709,487.1875,,1958.07,7469.75,1936.66
1998-10-20,41.62,74.62,89.77,155.94,95.178,4344.0,63.549,2722.4,32.14,3090.8125,14.99,450.25,6692.21,91.089,,325.47,1186.64,59.185,4552.3,73.234375,507.93,71.21,120.39,106.67,39.21,263.55,2209.62,79.57,239.565,2.8196,,483.64599999999996,15109.0,32.72,335.625,381.56,314.09,,,,13.59,37.15,1185.25,8.709,486.75,,2020.79,7272.8125,2009.29
1998-10-21,41.38,74.78,90.63,154.97,95.287,4283.0,63.294,2673.4,33.47,3090.8125,15.59,452.81,6519.0,91.0459,,322.69,1185.26,59.143,4508.6,73.0859375,506.22,71.17,127.61,106.01,40.69,259.61,2239.37,78.657,243.71400000000003,2.8462,,478.814,15590.0,32.54,337.8125,384.71,318.29,,,,13.44,36.91,1183.92,8.709,486.3125,,1982.46,7291.875,1964.33
1998-10-22,41.32,74.65,90.63,154.62,95.26,4291.0,63.343,2661.0,33.21,3122.5625,15.48,440.77,6388.02,91.0363,,322.64,1200.73,59.143,4518.0,72.9453125,500.77,70.89,123.86,105.65,40.03,261.58,2269.13,79.327,238.824,2.8691,,477.936,15553.0,32.54,340.0625,383.1,314.0,,,,13.58,37.64,1199.26,8.705,490.75,,1971.31,7469.75,1947.04
1998-10-23,40.88,74.57,89.41,154.29,95.26899999999999,4261.0,63.333999999999996,2647.0,33.4,3087.3125,15.48,445.74,6441.7,91.0076,,320.67,1186.64,58.87,4526.6,72.734375,501.79,70.45,125.2,105.29,40.15,262.57,2271.26,80.60600000000001,240.01,2.8403,,475.3,14997.0,32.54,338.5625,387.23,316.61,,,,13.59,37.26,1185.36,8.691,484.5625,,1992.22,7501.5,1953.95
1998-10-26,40.7,74.43,88.51,151.62,95.27799999999999,4202.0,63.49,2678.9,33.83,3090.8125,15.82,442.07,6590.57,90.9454,,321.44,1193.83,58.891000000000005,4526.6,72.6484375,500.77,70.83,126.81,104.27,40.68,263.99,2344.59,80.332,234.528,2.8447,,504.73199999999997,14853.0,32.54,339.3125,385.41,317.54,,,,13.38,37.66,1192.42,8.883,484.5625,,2000.58,7615.8125,1974.7
1998-10-27,40.73,74.73,88.16,153.05,95.287,4180.0,63.451,2759.7,33.59,3090.8125,15.72,445.41,6734.44,90.9837,,332.04,1187.2,58.547,4617.0,72.9765625,502.81,71.21,126.81,103.55,40.29,260.92,2239.37,79.997,236.158,2.8151,,464.745,14853.0,32.41,339.3125,394.57,320.25,,,,13.24,37.64,1185.8,8.816,484.125,,2040.99,7501.5,2034.19
1998-10-28,40.8,74.73,89.16,152.77,95.27799999999999,4130.0,63.588,2711.6,33.97,3090.8125,16.0,446.13,6551.92,90.9694,,324.43,1183.33,58.669,4576.3,73.125,502.13,70.99,123.86,102.68,40.33,261.03,2261.69,80.301,230.824,2.8114,,455.533,14564.0,32.29,339.3125,393.1,316.05,,,,13.61,37.88,1181.94,8.999,488.4375,,2007.55,7495.125,1983.0
1998-10-29,41.22,74.71,89.27,152.96,95.296,4188.0,63.167,2706.2,33.85,3087.3125,15.87,439.2,6567.67,90.955,,324.4,1211.5,57.799,4614.0,73.2734375,502.81,71.33,122.53,103.69,39.85,257.74,2282.95,79.083,223.268,2.793,,460.23699999999997,14687.0,32.6,337.125,386.95,313.81,,,,13.51,37.93,1210.08,9.047,488.0,,2007.55,7380.8125,1978.85
1998-10-30,41.23,74.66,89.02,152.85,95.27799999999999,4180.0,63.402,2736.0,34.28,3090.8125,16.03,443.45,6749.47,90.8737,,331.56,1221.12,57.516000000000005,4693.7,72.8359375,500.94,71.17,120.12,105.07,40.32,253.36,2338.22,79.17399999999999,221.639,2.8543000000000003,,445.92800000000005,14639.0,32.74,336.375,387.51,313.53,,,,13.52,38.55,1219.68,8.99,492.125,,2051.45,7476.0625,2015.51
1998-11-02,41.28,74.36,87.62,151.95,95.141,4211.0,63.842,2770.9,34.13,3059.0625,15.84,444.69,6828.2,90.7972,,344.61,1238.85,57.173,4769.2,72.4609375,496.16,70.96,123.6,105.65,39.82,251.75,2544.41,78.169,209.78599999999997,2.8632,,467.881,15211.0,32.82,331.9375,381.91,315.31,,,,13.33,38.09,1237.34,8.967,486.6875,,2093.26,7298.25,2059.78
1998-11-03,41.19,74.74,87.44,151.29,95.26,4186.0,64.234,2782.5,33.75,3059.0625,15.57,444.23,6744.46,90.8163,,343.96,1230.84,57.476000000000006,4752.9,72.5,494.11,71.57,121.72,105.29,39.83,248.1,2741.03,78.657,210.52700000000002,2.8876,,477.486,15355.0,32.78,331.25,381.56,317.82,,,,13.8,37.9,1229.39,8.771,485.0,,2085.59,7304.5625,2054.25
1998-11-04,41.61,74.59,87.69,151.69,95.141,4211.0,64.449,2863.9,33.61,3041.4375,15.55,447.96,7011.43,90.7589,,353.99,1242.44,57.456,4855.8,72.0625,497.7,71.28,122.26,106.09,39.85,250.78,2649.63,78.565,214.52700000000002,2.8787000000000003,,469.449,15697.0,32.97,328.3125,384.71,323.04,,,,14.12,38.12,1241.09,8.81,487.375,,2143.43,7222.0,2113.04
1998-11-05,41.79,74.49,88.98,151.77,95.12299999999999,4144.0,64.283,2790.3,33.21,3066.125,15.16,443.19,6886.89,90.7445,,348.1,1260.4,56.95,4719.5,72.0,502.81,71.33,121.19,106.23,39.56,253.57,2643.25,77.865,208.601,2.8957,,500.41900000000004,15441.0,33.31,329.0,386.11,322.76,,,,14.07,38.31,1258.86,8.994,491.4375,,2089.07,7304.5625,2068.77
1998-11-06,41.94,74.16,90.02,151.6,94.98700000000001,4066.0,63.842,2782.5,32.97,3059.0625,14.98,445.74,6905.5,90.6728,,353.22,1268.68,57.111999999999995,4740.9,71.6953125,501.45,70.83,118.51,106.09,38.96,256.04,2613.49,78.565,212.453,2.8927,,500.41900000000004,15323.0,33.31,329.0,381.35,318.29,,,,13.94,38.39,1266.91,8.931000000000003,494.6875,,2100.22,7368.125,2073.61
1998-11-09,42.01,74.53,89.77,151.84,95.069,4050.0,63.745,2782.5,31.81,3062.625,14.43,454.44,6842.52,90.6871,,353.52,1255.7,56.91,4670.6,71.8125,500.42,71.12,115.84,105.14,37.89,259.79,2543.34,78.169,212.00900000000001,2.8861,,478.662,15227.0,33.19,327.5625,379.39,315.31,,,,13.82,38.79,1254.22,8.975999999999997,496.6875,,2091.86,7444.3125,2064.62
1998-11-10,41.37,74.61,88.98,151.69,95.059,4094.0,63.324,2753.1,32.14,3136.6875,14.6,452.48,6717.98,90.7158,,346.63,1247.41,56.403999999999996,4689.4,71.890625,501.79,71.48,113.53,103.62,38.2,256.47,2483.82,77.225,206.675,2.872,,485.718,15152.0,32.78,331.25,381.07,314.56,,,,14.12,39.89,1245.94,8.901,502.75,,2063.99,7444.3125,2032.8
1998-11-11,41.65,74.55,88.84,151.93,95.05,4037.0,63.303999999999995,2757.0,32.21,3179.0625,14.75,441.22,6761.64,90.6871,,350.07,1244.38,56.38399999999999,4716.9,71.890625,500.94,71.17,115.33,104.27,38.36,255.72,2457.25,77.62100000000001,202.37900000000002,2.8794,,476.702,15478.0,32.82,335.625,382.61,316.7,,,,14.7,40.48,1242.85,8.914,507.9375,,2083.5,7431.625,2049.4
1998-11-12,42.18,74.77,88.08,151.86,95.005,4070.0,63.294,2766.3,32.9,3168.4375,15.02,443.19,6692.93,90.6967,,346.85,1241.61,56.162,4698.9,72.03125,507.42,71.49,117.89,104.49,39.15,256.79,2409.43,78.109,203.267,2.8772,,469.25300000000004,15179.0,33.12,336.375,389.26,326.96,,,,14.7,41.05,1240.2,9.151,509.1875,,2088.38,7425.25,2045.95
1998-11-13,42.04,74.78,88.12,152.15,94.977,4083.0,63.138000000000005,2763.9,32.26,3112.0,14.57,445.08,6677.9,90.6824,,343.29,1252.94,56.162,4716.9,71.921875,505.71,71.65,116.61,103.11,38.3,253.89,2392.42,77.804,196.74900000000002,2.8876,,481.994,15275.0,33.22,331.9375,388.21,324.91,,,,14.68,39.84,1250.69,8.958,500.3125,,2084.2,7304.5625,2036.95
1998-11-16,42.16,74.72,88.05,153.23,94.99600000000001,4097.0,63.216,2811.6,30.47,3094.375,13.87,428.99,6859.69,90.6847,,352.6,1262.05,55.818000000000005,4753.7,71.8828125,504.18,71.65,110.97,102.17,36.57,250.68,2423.83,75.977,188.15599999999998,2.9046000000000003,,451.80800000000005,15574.0,33.31,329.75,389.61,328.07,,,,14.65,39.78,1260.62,8.783,500.125,,2121.82,7279.1875,2078.45
1998-11-17,41.97,74.86,88.73,153.25,95.03200000000001,4089.0,63.206,2799.6,29.59,3090.8125,13.52,416.03,6783.83,90.7517,,351.36,1263.43,56.17100000000001,4740.9,71.8828125,502.98,71.87,108.41,103.84,35.51,251.96,2427.08,76.373,183.415,2.9223,,446.712,15382.0,33.03,328.3125,392.89,325.18,,,,14.89,39.81,1261.95,8.783,504.0,,2123.22,7317.25,2075.0
1998-11-18,42.62,75.3,89.41,152.55,95.105,4089.0,63.03,2811.2,28.86,3122.5625,13.66,423.36,6742.31,90.7421,,350.69,1270.62,55.72,4710.9,71.7734375,508.61,72.39,105.33,104.13,35.11,249.92,2382.67,75.52,181.785,2.9245,,432.01099999999997,15537.0,33.37,328.3125,409.19,328.45,,,,14.84,39.7,1269.12,8.863999999999999,506.1875,,2127.4,7444.3125,2071.54
1998-11-19,42.46,75.52,89.05,152.33,95.059,4032.0,63.187,2877.9,28.88,3108.5,13.59,422.51,6897.63,90.7063,,358.81,1280.28,55.838,4826.6,71.6171875,505.03,72.33,106.61,103.26,35.18,251.53,2383.76,75.825,181.489,2.9275,,433.775,15612.0,33.34,322.4375,428.92,337.67,,,,14.61,39.38,1278.72,8.824,504.0,,2170.6,7393.5,2119.95
1998-11-20,42.53,75.61,89.34,151.38,95.087,3970.0,63.255,2955.4,28.86,3104.9375,13.81,407.33,7062.97,90.7039,,369.08,1289.68,55.426,4932.1,71.6875,505.54,72.13,105.33,104.78,35.49,250.89,2378.34,75.155,177.34,2.94,,423.975,15954.0,33.22,318.75,410.8,333.2,,,,14.87,39.03,1288.43,8.717,502.75,,2229.83,7253.75,2180.13
1998-11-23,42.22,75.58,87.94,151.4,95.196,4016.0,63.157,3000.3,27.87,3066.125,13.36,403.41,7226.16,90.6871,,377.31,1319.23,54.641999999999996,5044.4,71.671875,506.73,72.24,106.1,103.18,34.69,253.03,2322.02,74.69800000000001,165.933,2.9445,,413.625,16210.0,32.94,315.8125,393.45,328.45,,,,14.45,37.93,1317.79,8.721,492.3125,,2285.58,7037.8125,2227.16
1998-11-24,42.35,75.7,88.48,151.62,95.223,3932.0,63.128,2976.3,27.13,3059.0625,13.23,405.02,7109.49,90.6752,,371.09,1311.22,55.367,5002.4,71.625,505.54,72.15,104.56,103.04,33.68,256.68,2359.93,76.16,169.488,2.9393,,420.463,16216.0,33.0,315.0625,386.04,330.5,,,,14.08,37.9,1309.73,8.703,493.875,,2259.1,7012.375,2197.42
1998-11-25,42.21,75.72,88.84,151.82,95.251,4000.0,63.52,2978.6,26.55,3059.0625,12.89,410.73,7123.09,90.6752,,370.83,1310.39,55.818000000000005,4951.8,71.625,505.71,72.26,103.54,102.17,33.49,256.57,2391.34,77.286,172.303,2.9386,,405.86199999999997,16178.0,32.91,313.625,388.63,329.94,,,,14.26,38.04,1308.96,8.737,494.6875,,2243.77,7063.1875,2202.95
1998-11-26,42.07,75.82,88.84,151.77,95.305,4000.0,63.998999999999995,3036.8,26.55,3059.0625,13.01,410.73,7276.26,90.6752,,377.34,1318.68,55.818000000000005,5044.4,71.625,505.71,72.65,100.72,102.17,33.49,256.57,2391.34,77.286,172.303,2.9386,,405.86199999999997,16178.0,32.91,313.625,388.63,329.94,,,,14.26,38.04,1317.12,8.737,494.6875,,2285.58,7063.1875,2247.91
1998-11-27,41.83,75.92,91.46,151.22,95.351,4000.0,63.754,3071.6,26.55,3069.6875,13.17,410.73,7406.52,90.6704,,376.93,1319.51,55.74,5025.5,71.703125,505.71,72.5,101.74,102.17,33.49,256.57,2391.34,77.165,165.636,2.9304,,405.86199999999997,16221.0,32.67,315.0625,388.63,329.94,,,,14.26,38.52,1317.9,8.737,504.25,,2308.57,7037.8125,2270.05
1998-11-30,41.41,76.11,91.92,150.71,95.305,3886.0,63.813,2973.0,25.12,3079.6875,12.37,410.09,7213.27,90.6465,,365.05,1284.43,55.288999999999994,4980.9,72.0390625,498.95,72.84,96.87,101.53,31.34,254.97,2384.84,76.79899999999999,169.192,2.923,,365.202,15815.0,32.48,315.0625,384.41,331.15,,,,14.43,39.71,1282.91,8.605,514.0,,2249.34,7037.8125,2213.33
1998-12-01,41.76,76.15,90.03,151.31,95.305,3932.0,63.92100000000001,2845.8,24.92,3059.625,12.08,410.41,6828.2,90.6608,,345.64,1297.41,55.876999999999995,4756.3,72.265625,500.3,72.97,94.05,101.32,30.97,255.18,2357.76,76.982,176.452,2.9252,,361.875,15916.0,32.51,310.375,382.09,328.17,,,,14.58,38.89,1295.83,8.649000000000001,504.0,,2137.15,6924.1875,2113.73
1998-12-02,41.46,76.39,89.71,152.48,95.37799999999999,4005.0,63.833,2824.9,25.16,3042.875,12.25,414.9,6743.74,90.66799999999999,,339.26,1295.2,55.661,4721.2,72.5859375,499.12,72.98,95.08,99.82,31.49,251.96,2389.17,75.612,174.081,2.9408000000000003,,348.56800000000004,15922.0,32.54,309.0,382.72,323.13,,,,14.56,40.02,1293.73,8.314,509.0,,2128.1,6930.1875,2099.2
1998-12-03,41.18,76.21,87.89,152.35,95.44200000000001,4002.0,63.676,2878.3,25.05,3009.4375,12.04,404.76,6902.64,90.6967,,349.74,1273.93,55.778999999999996,4788.0,72.5625,496.58,73.02,98.15,97.76,31.62,251.43,2436.83,75.794,167.71,2.9319,,362.06,15574.0,32.4,309.0,381.88,324.07,,,,14.54,39.84,1272.43,8.446,503.125,,2170.6,6816.5625,2130.33
1998-12-04,40.71,76.31,87.46,152.33,95.36,3962.0,63.745,2892.2,25.01,2986.0,12.05,408.16,6885.46,90.7087,,354.21,1304.04,56.17100000000001,4785.5,72.296875,497.6,72.99,95.34,97.55,31.41,252.18,2402.17,76.12899999999999,161.34,2.9282,,365.57199999999995,15676.0,32.26,308.375,382.86,324.81,,,,14.45,40.08,1302.45,8.432,503.375,,2161.54,6846.4375,2133.79
1998-12-07,40.87,76.28,87.46,151.16,95.36,3921.0,63.626999999999995,2920.8,25.68,2999.375,12.13,405.72,6770.23,90.6895,,355.53,1312.05,54.995,4789.8,72.0078125,501.99,73.02,95.85,96.7,31.93,250.14,2426.0,75.002,149.487,2.9452,,388.305,15815.0,32.15,308.375,380.82,324.35,,,,14.21,39.63,1310.5,8.469,499.25,,2173.39,6798.625,2147.62
1998-12-08,40.56,76.44,86.68,151.64,95.396,3865.0,63.363,2921.2,25.3,2982.625,11.95,405.4,6754.48,90.68,,357.67,1305.42,54.504,4822.3,72.21875,499.62,73.24,97.57,96.7,31.72,229.12,2422.75,73.96600000000001,138.524,2.9578,,353.559,15751.0,31.9,303.6875,385.46,323.23,,,,14.38,39.26,1303.88,8.464,494.5,,2180.36,6786.6875,2155.92
1998-12-09,40.67,76.88,85.71,151.55,95.46,3868.0,63.451,2923.2,24.98,2972.5625,11.8,402.52,6695.07,90.6728,,363.5,1308.73,53.328,4861.8,72.40625,500.13,73.6,93.88,97.34,31.38,234.69,2427.08,72.748,138.524,2.9585,,341.361,15996.0,31.94,301.0,400.65,328.54,,,,14.45,38.92,1307.19,8.437999999999999,489.75,96.30799999999999,2207.53,6583.375,2160.76
1998-12-10,40.88,76.94,86.5,152.81,95.478,3851.0,63.608000000000004,2907.7,24.0,2975.9375,11.4,401.36,6656.42,90.6752,,362.7,1288.85,53.25,4854.1,72.484375,500.3,73.77,92.41,96.77,30.58,238.45,2512.64,71.712,130.227,2.9739999999999998,,340.06699999999995,15799.0,32.22,306.375,420.06,327.05,,,,14.47,38.18,1287.22,8.472999999999999,486.5,96.31299999999999,2174.09,6595.3125,2151.08
1998-12-11,40.96,76.82,86.68,154.73,95.469,3814.0,63.48,2862.8,24.16,3006.0625,11.61,395.07,6496.1,90.6752,,356.35,1285.53,52.446000000000005,4756.3,72.265625,494.72,73.8,93.39,94.64,30.73,232.23,2494.23,70.889,125.635,2.9762,,343.394,15425.0,32.22,306.375,411.83,326.96,,,,14.36,37.99,1283.91,8.455,483.4375,96.333,2137.15,6523.5625,2109.58
1998-12-14,40.91,76.68,85.64,154.95,95.44200000000001,3824.0,63.461000000000006,2842.0,25.28,2992.6875,11.96,398.79,6536.18,90.6704,,353.67,1255.7,52.995,4742.6,72.40625,495.06,73.67,95.6,94.35,31.91,225.9,2552.71,72.047,134.585,2.9628,,360.767,14971.0,32.22,306.375,410.01,325.09,,,,14.24,37.65,1254.22,8.617,478.25,96.31299999999999,2142.03,6601.3125,2117.88
1998-12-15,41.18,76.53,85.64,154.42,95.414,3827.0,63.48,2840.0,25.86,2989.3125,12.21,393.21,6555.35,90.6418,,358.97,1284.67,51.818000000000005,4755.5,72.1953125,497.6,73.69,97.57,95.21,32.96,220.32,2625.27,70.219,125.635,2.9818,,360.767,15072.0,32.33,303.6875,414.44,327.89,,,,14.24,37.23,1283.27,8.617,478.9375,96.318,2158.06,6559.4375,2131.71
1998-12-16,41.13,76.45,85.36,152.95,95.45100000000001,3878.0,63.637,2882.6,27.72,2989.3125,13.1,400.78,6720.09,90.6609,,364.77,1284.4,52.916000000000004,4823.1,72.359375,501.32,73.6,102.24,96.77,34.5,231.47,2602.53,71.529,125.075,3.023,,367.79,15110.0,32.27,303.6875,447.14,332.45,,,,14.19,37.42,1283.05,8.94,478.6875,96.32799999999999,2192.62,6649.125,2167.38
1998-12-17,40.97,76.57,83.97,153.32,95.45100000000001,3827.0,63.422,2897.6,24.69,2955.875,11.64,395.97,6782.57,90.6418,,369.48,1303.53,53.152,4883.1,72.359375,495.23,73.7,99.29,94.71,31.59,228.26,2570.04,71.86399999999999,125.97,3.0182,,381.466,15099.0,32.27,300.3125,459.8,325.74,,,,13.65,37.6,1302.06,8.737,474.5625,96.34299999999999,2215.43,6607.3125,2184.53
1998-12-18,40.88,76.73,83.04,153.85,95.478,3776.0,63.353,2857.8,24.51,2935.75,11.51,398.99,6649.79,90.6085,,370.16,1308.95,53.111999999999995,4949.5,72.28125,491.0,73.71,93.39,94.28,31.59,229.22,2562.46,71.86399999999999,131.452,3.0356,,383.314,15137.0,32.22,294.9375,434.34,321.27,,,,13.29,37.99,1307.52,8.714,473.9375,96.34299999999999,2204.37,6625.25,2170.12
1998-12-21,40.64,76.59,82.54,154.09,95.44200000000001,3757.0,63.089,2941.7,23.99,2932.4375,11.24,396.74,6913.22,90.5657,,384.55,1327.86,52.662,5054.2,72.0703125,490.66,73.49,91.92,94.42,30.96,220.75,2500.73,70.798,126.53,3.0388,,359.842,15099.0,32.21,292.25,438.7,320.62,,,,13.19,38.1,1326.52,8.64,475.6875,96.323,2279.72,6661.125,2245.57
